feature_name,SD21,SDXL,SD3,DALLE3,Midjourney
hog_1753,0.01420416956139614,0.010795477562789424,0.035051803128052006,0.03193447037043762,0.003210612392025025
hog_1754,0.01868769891427946,0.042224052523782696,0.025235457498298475,0.03158264958102652,0.0049300476165812235
hog_1755,0.01605777001427544,0.0020167564643331914,0.03658008020134318,0.03652618970027022,0.0
hog_1756,0.006312584564880153,0.003316125080016441,0.04979845664900773,0.003762396134598278,0.008296193098666693
hog_1757,0.018348176700918817,0.0,0.03187063948944857,0.016714048440104046,0.0
hog_1758,0.0024750879957864402,0.0,0.010944932883041991,0.0,0.0
hog_1759,0.0,0.0,0.006358827392815014,0.005728560989694875,0.008184496486977055
hog_1760,0.0,0.010164597147348964,0.031838113978277294,0.009594343205384659,0.0
hog_1761,0.004143411594395241,0.009565713746607862,0.00596815874554002,0.0,0.005793838208575375
hog_1762,0.02149384710659552,0.04290185943203251,0.04047833845671667,0.012802608572781704,0.0
hog_1763,0.02877124398732045,0.0,0.05443909465752794,0.004866016395118189,0.0
hog_1764,0.02902390711550895,0.03147360203227456,0.007259084263197657,0.01370675599806881,0.0
hog_1765,0.007870107527492065,0.00036715509820695047,0.012975648125831407,0.01969049091103159,0.00767058235028828
hog_1766,0.0,0.0,0.0,0.0,0.0
hog_1767,0.026183625242270026,0.0036595634933977994,0.0005402185497560552,0.021257080872068235,0.01886569726979892
hog_1768,0.0,0.0,0.025339838208225718,0.004948684952051474,0.007520856958965982
hog_1769,0.015069408450014032,0.010771990017084399,0.013899383968222656,0.030410831295375917,0.0
hog_1770,0.0,0.00498182708246131,0.01742360104314966,0.011530686142909197,0.0
hog_1771,0.0,0.010367157483838207,0.00854211850933595,0.008719010608537747,0.0
hog_1772,0.0,0.0160906657291493,0.0,0.0,0.0
hog_1773,0.011518919907921754,0.011424124195347884,0.01580642244267394,0.0027691853841589342,0.0
hog_1774,0.0070794299510998915,0.006863736393895481,0.03922616949742741,0.010381399650923218,0.005546087301685931
hog_1775,0.009761541985890299,0.01013674907093276,0.022745980983301495,0.0,0.0
hog_1776,0.010371944727989746,0.006301542256333503,0.0,0.011909309892587094,0.006557339194634082
hog_1777,0.006163207274904936,0.010442347364010507,0.006580098200955842,0.0,0.015013610106262343
hog_1778,0.00848012746786897,0.038968489425644126,0.00860390780040654,0.0054730721544846705,0.0024987259474704704
hog_1779,0.04172346007015526,0.028049762941522394,0.012718968711181278,0.010259161561110064,0.0017309267677751983
hog_1780,0.012536663417269,0.0,0.021259912497142652,0.004405339190087121,0.004016194823132535
hog_1781,0.005255850562283948,0.0,0.00010537295696733118,0.03513756872807927,0.011615968288984702
hog_1782,0.0006817529653260213,0.014770848666021852,0.013412141615447792,0.01127823811655726,0.01690776061320176
hog_1783,0.020744876607617924,0.0290597361707845,0.037534510245812225,0.02310663949459113,0.010546430188196565
hog_1784,0.026862213130161017,0.006885915057978087,0.016372182437222715,0.008782180927886296,0.0
hog_1785,0.005269812747575209,0.0025016372227031347,0.01892303205195134,0.0,0.007909979394991273
hog_1786,0.01727068559548761,0.009227350837341719,0.03151769898991286,0.005188476254874841,0.00940437573652364
hog_1787,0.00977742144373428,0.0,0.0016324405684557952,0.02393761516866011,0.0
hog_1788,0.0,0.0093022059350365,0.006329743916245745,0.0,0.005070687205750213
hog_1789,0.0,0.004649910760433862,0.04096791201703387,0.0132859425678018,0.020656350486674135
hog_1790,0.00689303488025117,0.0,0.018096434050417054,0.0,0.0
hog_1791,0.008126734726739748,0.003778347382390912,0.02041605300818694,0.0080607043465164,0.008033200610234603
hog_1792,0.0,0.004500288737504965,0.025709989215263906,0.0,0.0
hog_1793,0.021149532351034228,0.011244158798871418,0.02733895181437851,0.005889953232612433,0.0
hog_1794,0.007810710263801646,0.0031047699384934013,0.026946731694058146,0.009355320221482444,0.004610532791420319
hog_1795,0.015575460210522918,0.025122925578249244,0.010085014032051642,0.0145025054796184,0.0026431195532750085
hog_1796,0.0,0.014327317470265388,0.037193091367696995,0.009224341966022287,0.009597084667415379
hog_1797,0.0,0.0,0.0,0.0,0.0
hog_1798,0.0,0.012356399640490734,0.011516383925993745,0.0,0.0054397811574333765
hog_1799,0.004258565299878114,0.0,0.0014751374082637714,0.0,0.0
hog_1800,0.009349020625365023,0.016647826457659942,0.022311580503628692,0.006167489344437671,0.012421167918370113
hog_1801,0.03412840171054965,0.00892348247595609,0.02861569770356831,0.01525591492445999,0.0095445380077257
hog_1802,0.009031895251261357,0.0,0.00601765795853848,0.013039191827111551,0.00457172399867245
hog_1803,0.0,0.0,0.0,0.01018621331129732,0.0
hog_1804,0.019608052398729647,0.0030951683592541634,0.04008435142840017,0.0,0.0013532819744266344
hog_1805,0.012728661671760344,0.0,0.006103591281071852,0.002775034460386072,0.0
hog_1806,0.001270999789991123,0.0,0.0,0.01389715215944709,0.0
hog_1807,0.0049138029194013555,0.009443015901214213,0.020492245919208507,0.0,0.003842385133173032
hog_1808,0.014811787846411129,0.015630364383730777,0.009117104305745416,0.02330018515294774,0.0
hog_1809,0.0,0.04254483121524788,0.028769405094713374,0.016351668129588104,0.0
hog_1810,0.01510842687912528,0.0101779668063402,0.010780329983545833,0.0,0.006451182221355323
hog_1811,0.012696557265312158,0.008760393711895409,0.01618939044170653,0.0026230358350558536,0.015047398898585751
hog_1812,0.0,0.0,0.027969116122464666,0.028167314371062346,0.0
hog_1813,0.0,0.008734281070789773,0.029660987106995274,0.01175919215318344,0.0
hog_1814,0.001065964250134277,0.022808095853879884,0.028133253430205674,0.0,0.0
hog_1815,0.0,0.0031719862317856062,0.032364271129427635,0.009023319632785576,0.01468651248399655
hog_1816,0.0,0.006325792467551716,0.03098195576897922,0.0,0.0
hog_1817,0.0,0.029312777835708292,0.02850484743744164,0.007262354538706051,0.0
hog_1818,0.014168236991981775,0.0128838032393368,0.018484440205416508,0.01642082757993757,0.01442371822288857
hog_1819,0.02633390067878505,0.002646520496525584,0.009216398644646517,0.0005841494379623668,0.0024274289263310767
hog_1820,0.0,0.0,0.025442204453566708,0.0,0.0
hog_1821,2.285644757260563e-05,0.0,0.0,0.01926794020828826,0.021761706635083478
hog_1822,0.0,0.01180728463655778,0.004159187353999894,0.015954755469296478,0.0006610696482927114
hog_1823,0.0,0.0,0.0165675681125097,0.008225949602084004,0.0
hog_1824,0.0,0.006902925782999336,0.0,0.004165956650940883,0.001092111218245595
hog_1825,0.008884141491893427,0.0,0.03758929644427078,0.006483495447222376,0.0007690039013092953
hog_1826,0.0,0.0,0.006553896092451605,0.023564294534738517,0.0024418777074690645
hog_1827,0.0,0.011346349150536561,0.0010187727002826108,0.0,0.0026612593466111
hog_1828,0.004129350516645536,0.024492738790768964,0.021253270708725625,0.0,0.0
hog_1829,0.015435268571513117,0.0,0.020475237651557343,0.0,0.0
hog_1830,0.0,0.029002579686860486,0.02005795289168333,0.005230079963896239,0.024273435625645545
hog_1831,0.01351866426416648,0.00476304599581856,0.0,0.018985544815460775,0.0
hog_1832,0.0,0.0,0.004112558543446054,0.013344617042836626,0.0
hog_1833,0.0,0.0033920703190186696,0.0219209771123825,0.0,0.0017440733434217481
hog_1834,0.010124881669083319,2.8421044229176573e-06,0.04718817778098883,0.03262393504917638,0.010206478030637012
hog_1835,0.021078416948518308,0.006857268825577467,0.02141605807017366,0.02380726560750701,0.023338800176462948
hog_1836,0.02616966199840287,0.01324941875470187,0.043874314176227225,0.0,0.007782211792274563
hog_1837,0.0,0.00510031670032185,0.031967941155562896,0.0,0.0
hog_1838,0.008378750670063662,0.0,0.00859935380979815,0.028854751282412217,0.0007633549726175914
hog_1839,0.0,0.000684924807258458,0.03539239102759906,0.0,0.0
hog_1840,0.010162976291363535,0.0,0.01892951757150363,0.0033506501424951374,0.0
hog_1841,0.025327074798665805,0.010562535897441272,0.0,0.023273261067462636,0.0
hog_1842,0.0,0.0,0.021221475993231653,0.018103740189702844,0.007946057998006406
hog_1843,0.0,0.010012032697909845,0.032383786270628656,0.0,0.015021581680672913
hog_1844,0.0,0.008627325770266925,0.009596899171182782,0.006020247920417665,0.0
hog_1845,0.0013075963779272115,0.0,0.003922262386708786,0.004299089886752316,0.0
hog_1846,0.026076944093703203,0.018999499843858958,0.021092100503417033,0.0,0.0
hog_1847,0.00438358376588921,0.02354119616905792,0.03571280591942205,0.007151536470893394,0.008626655921908144
hog_1848,0.0,0.025392653972459378,0.003891920501393198,0.0,0.0
hog_1849,0.0,0.0,0.004077827519658017,0.0,0.0
hog_1850,0.0036030761957281943,0.019095443961599345,0.00317242413181118,0.008237253657505494,0.02468218397520361
hog_1851,0.016469307697070112,0.0,0.009769296402680094,0.0,0.007319850220544932
hog_1852,0.0,0.0,0.03029824145798954,0.016545571448491447,0.0
hog_1853,0.016957039940317165,0.013079607668334603,0.026339147498252835,0.02765998255185287,0.015916756786201525
hog_1854,0.0,0.013682383015070076,0.0,0.0,0.0
hog_1855,0.009711980348881655,0.0045174581581808315,0.02978634415705428,0.022276460613598115,0.028784289672254992
hog_1856,0.0,0.0016639335106356512,0.0,0.0,0.0
hog_1857,0.0,0.006101313725423774,0.04105882281010231,0.0,0.019053972026088495
hog_1858,0.0,0.020195951510650234,0.016141126089345592,0.020214936079495205,0.014233973951101042
hog_1859,0.014927591724550382,0.0,0.01127079585689672,0.0,0.006400742319287334
hog_1860,0.0,0.0022033091939392957,0.008192644068792276,0.02549122874695864,0.0
hog_1861,0.004098521970191893,0.012808541744418811,0.026908663275364564,0.010904011867199692,0.0
hog_1862,0.015273858800728402,0.0,0.03964976113688068,0.0045716958697050725,0.031925819283578294
hog_1863,0.031770455657847974,0.03388942291068098,0.038562711534344096,0.00019219691103100622,0.002246013630025967
hog_1864,0.019067369959792746,0.008680927922083193,0.05928796516921353,0.0,0.026491571628866728
hog_1865,0.0,0.0,0.0009086249104295341,0.0,0.0024985960533154827
hog_1866,0.004773381584783687,0.0,0.0,0.00272200758698804,0.0
hog_1867,0.0,0.0,0.028647837149075484,0.0045594101079584615,0.0
hog_1868,0.0,0.0,0.014001349490293524,0.004474622531567496,0.00890016613187461
hog_1869,0.017104590802153874,0.02611000430205257,0.00979865717988515,0.0,0.005093908907018108
hog_1870,0.009145152165332293,0.0,0.007954564001115383,0.0,0.002904079069887544
hog_1871,0.0031835837338252126,0.0,0.017101547367367242,0.0,0.0
hog_1872,0.0004833887016699734,0.00567378262975593,0.031448780677220345,0.005752758111035261,0.03401235070098507
hog_1873,0.0,0.016834655997167935,0.03276876216458535,0.014021973013135236,0.0
hog_1874,0.009269922625442462,0.006290968388091844,0.020646697261041957,0.0,0.013136639713148712
hog_1875,0.0,0.0025233449151043086,0.0,0.0,0.0
hog_1876,0.007569761822161292,0.01565546207388424,0.03041157286858387,0.008323237681528761,0.0
hog_1877,0.02584905034296292,0.0,0.027413968392242527,0.021030281137487394,0.0
hog_1878,0.0,0.04166367133285931,0.019589761650749216,0.0,0.01445453340157088
hog_1879,0.019713994047717565,0.0,0.05061939719664599,0.0,0.003679288425958438
hog_1880,0.0,0.01696682014651918,0.023626716954939786,0.019959875398509963,0.0009264026708404316
hog_1881,0.0,0.016089843741201815,0.004039714556023366,0.030670156815855387,0.012436381809317165
hog_1882,0.0012196800925319273,0.0234493989997846,0.030636546566357614,0.0022770522692581174,0.0
hog_1883,0.008817102001271948,0.007345470953748157,0.026345279068473504,0.014249340893332185,0.0056890668419868895
hog_1884,0.004507155630532278,0.0,0.00889641344612957,0.0,0.0
hog_1885,0.005021356618051698,0.021316424673644807,0.003277509001613499,0.003876675364416826,0.006709306522940883
hog_1886,0.008417905463682596,0.0,0.03545106025577982,0.011432920837547877,0.011173006177443545
hog_1887,0.0,0.01735455129042851,0.003251538455279368,0.009075942954841487,0.005295922914835494
hog_1888,0.0,0.03459988809064951,0.057938146368046395,0.030143671711784004,0.0012228209176265992
hog_1889,0.0,0.012859445064892894,0.01419383340478908,0.0,0.004430221704741832
hog_1890,0.021846132888102554,0.0010439537021749157,0.036257686631699926,0.0,0.0
hog_1891,0.00017278996410285963,0.011475812576349886,0.0292305494226881,0.007002970827240551,0.0
hog_1892,0.00844499120059683,0.0,1.7113785061750875e-05,0.007057175147602068,0.0
hog_1893,0.0,0.0026515584428781214,0.01137225022606314,0.018660588730400995,0.020061557461194868
hog_1894,0.0,0.0,0.0027710292007556703,0.012032821709901276,0.0
hog_1895,0.0,0.006569548583005069,0.0,0.0,0.0
hog_1896,0.0,0.018547176195147008,0.00928907808774393,0.0,0.0
hog_1897,0.0,0.023034939670016463,0.008304292213618725,0.010208423972951186,0.007541081394894178
hog_1898,0.0,0.0022261706112334245,0.01472142875160154,0.0,0.001187213288794009
hog_1899,0.0,0.016899055541444108,0.023260960791321006,0.008434740942046437,0.0021709390197623968
hog_1900,0.0,0.0,0.005697439504032786,0.0,0.0
hog_1901,0.0,0.004474736412845459,0.019217023498364405,0.0,0.0
hog_1902,0.007183072588224926,0.0022222880850295557,0.0,0.0,0.012280944798236382
hog_1903,0.004967620357154479,0.0,0.0,0.0071866495427150845,0.0
hog_1904,0.01142835979110135,0.0,0.0,0.0,0.005115291294471858
hog_1905,0.0,0.025783046523019992,0.0008768371715639489,0.0,0.0
hog_1906,0.005951501215503363,0.03517966939128181,0.004958275783077726,0.00015649310905252456,0.0
hog_1907,0.001784141074293144,0.011496011360991876,0.030429639372219652,0.02154893490051557,0.016051559158260842
hog_1908,0.004748268319780813,0.022916916899227147,0.02515798269163283,0.0,0.0
hog_1909,0.008095323050764103,0.00853813627131661,0.030757232636463794,0.0,0.004500462175178521
hog_1910,0.0,0.0,0.013276520314972062,0.0,0.0
hog_1911,0.012894757247519761,0.0033793140701872115,0.025821319918042374,0.008746301026453018,0.013195458894728729
hog_1912,0.0,0.0,0.013374030925116243,0.0,0.0
hog_1913,0.030951899247676273,0.01165070466140361,0.022944188127004272,0.0,0.0013100068892730743
hog_1914,0.02451829792079674,0.011573426777686135,0.0036578974586711777,0.0010281937643321637,0.02398134482007186
hog_1915,0.0024165532911120113,0.0032712453602006253,0.03259734509217149,0.015066170393197575,0.0029633500984129757
hog_1916,0.0,0.016009261280484743,0.021506011260027602,0.0,0.0004924823078233942
hog_1917,0.0,0.025890504788960378,0.01922209879117509,0.0,0.0
hog_1918,0.0,0.004460269325249788,0.022534084812122712,0.025810429946024893,0.0
hog_1919,0.0,0.033639789326723735,0.016654416398875105,0.0067819132363109436,0.0
hog_1920,0.010583305787564834,0.020021661150566583,0.01240926248066443,0.0,0.0
hog_1921,0.0,0.027006735956220496,0.025297834177285372,0.0,0.03390468234226618
hog_1922,0.0,0.014683023909079385,0.02437369788887489,0.0,0.0
hog_1923,0.0,0.0,0.0,0.0,0.0
hog_1924,0.0,0.038265084984444364,0.020656610819213217,0.008881236410863247,0.0
hog_1925,0.0001804300393637437,0.0032372795057324932,0.012294100321916579,0.0059914232157718406,0.0
hog_1926,0.014854698712450487,0.010767928587734232,0.007285024537879492,0.0,0.0061946335791713825
hog_1927,0.0,0.011398017744609135,0.036976688027044124,0.0,0.005805817650701872
hog_1928,0.0,0.01123838988291359,0.0,0.0,0.0029924801945073742
hog_1929,0.0014725529491335099,0.010182172942236,0.009884058596203005,0.0,0.016050535695722568
hog_1930,0.0,0.0,0.01072035711159125,0.0,0.007534856221258268
hog_1931,0.003917889110987671,0.003746139248455238,0.0,0.0033768251475236877,0.010218222837135693
hog_1932,0.008978158848253148,0.017586504084887933,0.0036685822779307653,0.014250575472705584,0.0
hog_1933,0.0033842342883358967,0.0,0.006977747825624769,0.0,0.004398007405852056
hog_1934,0.0,0.0,0.00916906834602349,0.01053561439452766,0.0
hog_1935,0.0,0.00046792872642287264,0.028512313042589055,0.0,0.0
hog_1936,0.013165618578648841,0.003312318972046535,0.008737519998246235,0.009503934372854017,0.019983105042931548
hog_1937,0.009454766667954528,0.01330460657477972,0.041330175546861136,0.0042996551623963875,0.0
hog_1938,0.0056243441288921225,0.022741109779147006,0.030837816997336676,0.003915902977311925,0.0
hog_1939,0.0,0.0,0.0,0.008122664989870687,0.0
hog_1940,0.006480774927916766,0.005942748807197251,0.0,0.015391772370585421,0.023139451371028352
hog_1941,0.009152569740232375,0.010316171763209425,0.008176863990505323,0.0,0.0
hog_1942,0.0,0.0,0.0028543519349157886,0.007063961297376631,0.0
hog_1943,0.0006247640958298994,0.0,0.008375323400492851,0.0,0.0030049430222345297
hog_1944,0.0,0.01041642979980617,0.010541540085762469,0.011792035815077151,0.005994659941697789
hog_1945,0.0,0.016369066371396235,0.04348131868782401,0.0,0.0
hog_1946,0.01659012731448284,0.0,0.011955423225161743,0.0035822670270724277,0.0
hog_1947,0.017934385005904385,0.005517370864598359,0.008351254139367992,0.008569856050382851,0.022290078313008888
hog_1948,0.008738520743594158,0.007799922798542136,0.0,0.0,0.0
hog_1949,0.0,0.031148632082173222,0.04890601780351367,0.0,0.008159560648483888
hog_1950,0.0,0.0,0.007226293573618037,0.006468793068141743,0.0
hog_1951,0.000579466348464619,0.02978057117850863,0.04993215425146924,0.0,0.0
hog_1952,0.015981583251231335,0.004352049444701578,0.025342270926650867,0.0,0.03136118329929238
hog_1953,0.014909949580740323,0.015693210462955687,0.020118388564185352,0.0,0.0
hog_1954,0.001435773887275671,0.03699853441275325,0.05679656217782458,0.02260353010689653,0.01560085359923069
hog_1955,0.002424306775894447,0.008876846324409327,0.040454810133997654,0.01268060471587762,0.011660308412624332
hog_1956,0.02820926755968034,0.012253527197807479,0.059337750383002597,0.038332786844556654,0.03438864479379711
hog_1957,0.0,0.0,0.028538323076393812,0.014980019965660674,0.0
hog_1958,7.738075315422144e-05,0.008213675170166468,0.018834386933120673,0.0,0.0023473891889906895
hog_1959,0.0,0.0,0.016829333704213356,0.007027579485266333,0.0
hog_1960,0.015681926310949112,0.000927244718032405,0.03737950953944491,0.000741300167073744,0.01605278785410036
hog_1961,0.011311023010817989,0.004000179092831235,0.033759652889097325,0.0,0.0
hog_1962,0.02142062410650114,0.03301594053941703,0.014447049908648646,0.010810206862680527,0.03013444996318415
hog_1963,0.015690753778416555,0.0,0.010548277541216677,0.0,0.0
hog_1964,0.0,0.0,0.01838390157040104,0.0,0.0
hog_1965,0.0,0.0,0.009921023027724463,0.0,0.008266935401998188
hog_1966,0.022497942740784538,0.027955836530631606,0.0042800241310796405,0.0006229709834804087,0.002362343245803311
hog_1967,0.0026636734824285746,0.0,0.007520380791625092,0.0076713021166328055,0.0
hog_1968,0.011968624338062117,0.01825219655191268,0.01845459175824704,0.0023572572824985816,0.01384630446022772
hog_1969,0.00661475325874461,0.025721131022554466,0.015662834179095864,0.011845837898311506,0.02473592946815617
hog_1970,0.0,0.0,0.015085795468107843,0.0,0.0
hog_1971,0.012962538293504577,0.0030863927058373264,0.044888535916574046,0.0,0.0
hog_1972,0.0,0.0,0.02964373979278312,0.008048833995229154,0.011055247915232158
hog_1973,0.032158747317845515,0.022815327238336458,0.034013823304972934,0.020220178091848062,0.027241404268799174
hog_1974,0.0,0.024089181987112518,0.04050070153661056,0.005447315421138743,0.0
hog_1975,0.0,0.010528487094353611,0.011374213934040478,0.0,0.0
hog_1976,0.0,0.0,0.007387689729830393,0.0,0.0
hog_1977,0.0023326911669470096,0.029302898957000778,0.04339049918894711,0.02288726386555151,0.03185483894919816
hog_1978,0.008841648023060644,0.017796252319846273,0.03689936182136355,0.018948440249213716,0.0
hog_1979,0.0,0.0,0.03431833376314608,0.0,0.010684061926267585
hog_1980,0.0,0.0,0.005177062966703616,0.0044265260593567834,0.0
hog_1981,0.0,0.0,0.003195140345289449,0.0,0.0
hog_1982,0.0,0.0,0.0,0.0024073609486738867,0.0
hog_1983,0.0,0.0017129313703156956,0.0,0.0,0.0
hog_1984,0.0002903469301656081,0.0004808088976608893,0.008053101138642438,0.0097521908532463,0.0
hog_1985,0.0,0.0,0.02555816224689389,0.0,0.0
hog_1986,0.0,0.004567463626108381,0.0,0.0,0.004620661915913926
hog_1987,0.0,0.0,0.0,0.0,0.0
hog_1988,0.018936686184012785,0.001493344045292444,0.015567539996216073,0.019831360195808667,0.0
hog_1989,0.0,0.0,0.029824632678310703,0.0,0.0
hog_1990,0.016497083230360365,0.0021166075552416785,0.010462293240876885,0.0012756166763114862,0.008511125735474412
hog_1991,0.0,0.0,0.012968533372648805,0.0,0.003221212275917873
hog_1992,0.0,0.003179637754439746,0.025943621385662974,0.0,1.3509487864826752e-05
hog_1993,0.01375858129204377,0.0,0.0016702890603552678,0.004998842674630133,0.01999123353202803
hog_1994,0.024928918719692827,0.003602824166472285,0.029966262495889406,0.013714815876222808,0.014149924999812713
hog_1995,0.015074060296183633,0.016433725209413108,0.018279705005760594,0.0,0.023982056969273247
hog_1996,0.0,0.007898524925919803,0.0,0.0,0.0
hog_1997,0.0016003827086599198,0.009215712202928383,0.004729405733953973,0.022191021173130432,0.007275456934154434
hog_1998,0.0,0.039682832051219696,0.017927877288313798,0.009065796394530423,0.0
hog_1999,0.0,0.016457997083080933,0.026023221315184086,0.0,0.0
hog_2000,0.0,0.010044495696911238,0.020069623571487005,0.016794707743452264,0.008134735105151725
hog_2001,0.019041182328563,0.04818217655673518,0.0424002403222965,0.012806954789706948,0.021801597299974107
hog_2002,0.0,0.0,0.026620014817729798,0.0,0.002760529697464209
hog_2003,0.004916189436362517,0.010416555010914097,0.0,0.024827860854868655,0.018163233392578304
hog_2004,0.0,0.0,0.0029084304224391566,0.0,0.0
hog_2005,0.0,0.0,0.0,0.0,0.0
hog_2006,0.0,0.0,0.002514271466837803,0.02046449983446985,0.0
hog_2007,0.014695289669113043,0.020546966856779703,0.0264546162872894,0.0038408010205066567,0.0003547186504959665
hog_2008,0.0,0.009343410645359151,0.02696951946342563,0.0005124180939095613,0.0
hog_2009,0.002608776232152943,0.0,0.02589107312276795,0.01489039562985095,0.0011367299007387643
hog_2010,0.0,0.02473540888282111,0.029287205658917292,0.03309953230485574,0.002515846815569933
hog_2011,0.010327664851120355,0.017535025762145384,0.0,0.0,0.007275981638729778
hog_2012,0.0,0.0,0.0017227369388137515,0.0,0.0028774104923841026
hog_2013,0.0,0.0,0.03534137721252195,0.018525602825844034,0.0
hog_2014,0.02263723239900206,0.026164275792116998,0.020003279016244324,0.003579086559081013,0.007800032658966227
hog_2015,0.0096065478058176,0.0,0.020743275838458475,0.023716689272031077,0.008212653126733693
hog_2016,0.0,0.0,0.0364785395149807,0.026991894354110535,0.03573620206600059
hog_2017,0.0012327853683802292,0.03362582650091728,0.03664315092777426,0.0,0.024283117880234295
hog_2018,0.0,0.010906723689108055,0.021358750638398316,0.0,0.0
hog_2019,0.008288043641331289,0.0,0.020397018641587827,0.0,0.0
hog_2020,0.0,0.01726380939389638,0.04280088913250513,0.0,0.00843700466804953
hog_2021,0.011704911592351541,0.0,0.0,0.003080366621161179,0.0
hog_2022,0.015883506724583274,0.0,0.0201349146204306,0.0,0.0
hog_2023,0.020841975416777236,0.027007810144683786,0.03943021303649341,0.005881189674741494,0.0036973321381985613
hog_2024,0.007641164478827012,0.0,0.025661667920051645,0.007855603692741298,0.00017322999028523967
hog_2025,0.0,0.011887459407515122,0.002617229681009192,0.0,0.0
hog_2026,0.01138944520597529,0.01745757097486922,0.04374573617270516,0.003322765081127832,0.004856415745417619
hog_2027,0.01956599693097738,0.03154852838055877,0.013566994658617215,0.0502754568704864,0.0
hog_2028,0.0,0.01976533990657403,0.012080420478890241,0.007727915525399753,0.0078028695500715894
hog_2029,0.01738993830189095,0.02050480381568054,0.020608583612579334,0.01860887750564011,0.0019942667337149445
hog_2030,0.002314574271065517,0.0008037731240972956,3.2907252798475284e-05,0.02531931696068246,0.0
hog_2031,0.0012781652435851498,0.003008704379863003,0.012156917278075996,0.017900641011281637,0.0
hog_2032,0.0,0.0,0.024931778733208843,0.0,0.008763151370903222
hog_2033,0.01018158412862169,0.0073245970138602345,0.003233507629504473,0.006066652110957582,0.015429276391945912
hog_2034,0.011078978269844608,0.0,0.0,0.0,0.0
hog_2035,0.0,0.0,0.0320785689045735,0.0,0.0
hog_2036,0.012172075730734422,0.0,0.007221162205082177,0.01070634247310176,0.0
hog_2037,0.0,0.0,0.0,0.0,0.0
hog_2038,0.008268447389598865,0.0,0.0,0.0,0.002966680339539174
hog_2039,0.009735160947291766,0.012181583137549357,0.0,0.0,0.0
hog_2040,0.0,0.0,0.011929746998495583,0.0,0.0
hog_2041,0.0040171338642502885,0.03388113349888511,0.030653068671555816,0.01569622247690683,0.01210929265028815
hog_2042,0.0,0.0,0.011200742619937643,0.004538075486820059,0.00768822376920375
hog_2043,0.0030592995358804664,0.0,0.015623280785661331,0.010308455535692707,0.0
hog_2044,0.017620607216860762,0.01897549134058285,0.012919158091006189,0.0012240105688947622,0.010437441317528329
hog_2045,0.0,0.0,0.0,0.0,0.0
hog_2046,0.0,0.005552030713893208,0.037394569647942966,0.0,0.0032578893884880333
hog_2047,0.008660245479525708,0.0034878367724529014,0.004688009367715296,0.0,0.029528424409023035
hog_2048,0.0,0.008181796961423737,0.0,0.006209469204563556,0.00333411735928002
hog_2049,0.01782029513458605,0.012298259980197734,0.0017468023288329526,0.0,0.011897106166629756
hog_2050,0.00028828688594217944,0.002701498854418949,0.0,0.027716599081572868,0.00029479841200430457
hog_2051,0.0,0.014147118297294758,0.025152174929044646,0.007229767931801856,0.0
hog_2052,0.0,0.0,0.0,0.0,0.0
hog_2053,0.0,0.0,0.021797576218638204,0.0,0.0
hog_2054,0.0,0.0007945402796283307,0.010586235963545354,0.0,0.0
hog_2055,0.020452387598611343,0.0,0.02815163118146602,0.014871310325044407,0.012304776611202994
hog_2056,0.021163894597435506,0.00652220985412999,0.004032501500692787,0.0026083081345351644,0.0
hog_2057,0.01877255513701037,0.0,0.0,0.016374056091183142,0.02407193920636641
hog_2058,0.0015598986391578418,0.004296904572067328,0.013049331552704935,0.026911453596805135,0.003139257291126629
hog_2059,0.0,0.011819991239717886,0.037670306933777375,0.01292657475307668,0.008461575102283847
hog_2060,0.0,0.013965172811764015,0.02872303656792763,0.0,0.0336410041728632
hog_2061,0.0,0.03389899547611397,0.019847415170123117,0.028645407015922775,0.0
hog_2062,0.0,0.0,0.0055855184487918486,0.0,0.0
hog_2063,0.002431479934846381,0.005331555086518058,0.007826309588835567,0.0,0.0
hog_2064,0.014974283113810216,0.019508202178461165,0.04563075852487963,0.013394245086300272,0.021657486153644934
hog_2065,0.0,0.00028009563403963433,0.009559734829921895,0.0,0.0
hog_2066,0.0,0.0,0.0,0.0,0.0
hog_2067,0.0,0.0,0.030165155864425808,0.013218617779494846,0.0
hog_2068,0.0,0.0,0.03522838326248823,0.0,0.0
hog_2069,0.025128440493545456,0.0,0.007917449637872886,0.013132061963449626,0.018200222692960732
hog_2070,0.01827917653096711,0.0,0.0,0.0,0.0
hog_2071,0.005056117716287112,0.03027520441933418,0.010380520407832217,0.028940778438630188,0.017073241854465238
hog_2072,0.011770844744688924,0.0,0.021895078144969382,0.021462320966357584,0.0
hog_2073,0.0,0.0,0.03175275858586013,0.004562307220320472,0.00465917870666277
hog_2074,0.0,0.0,0.0,0.0,0.0
hog_2075,0.0,0.0,0.008822917356490212,0.011620879835249287,0.010574503917688105
hog_2076,0.0,0.0,0.0,0.013239816818550798,0.0038473788993274027
hog_2077,0.007576144390310624,0.0,0.014901662796207082,0.004969096180583943,0.004577139427020205
hog_2078,0.0,0.01046727970055672,0.0,0.00427890793576724,0.007887006643137573
hog_2079,0.03159585933753983,0.015993581513761512,0.016105306254418528,0.015780744538706593,0.0
hog_2080,0.0,0.0,0.010175424797634003,0.0,0.022060243755581466
hog_2081,0.027555473699478972,0.02997633647472031,0.0,0.009254844697418108,0.0
hog_2082,0.0023345223318285147,0.03876247973907443,0.012050380085646628,0.028858849323744273,0.003837138279186414
